timestamp,station,rh,sup,ta,ws10m,wd10m,wd10m_std,ws5m,pp,pa,wind_gust_5m,wind_gust_10m,patm
2025-04-19 01:00:00,PFA,89.6,6.766,9.93,2.405,328.7,18.56,2.137,0.0,,0.645,0.782,0.494
2025-04-19 02:00:00,PFA,90.7,5.958,9.3,2.755,329.4,13.29,2.414,0.0,,0.277,0.35,0.494
2025-04-19 03:00:00,PFA,87.6,9.69,8.92,3.579,342.2,17.63,3.378,0.0,,0.964,0.824,0.494
2025-04-19 04:00:00,PFA,84.8,6.452,8.69,3.402,344.0,17.78,3.281,0.0,,0.0,0.0,0.494
2025-04-19 05:00:00,PFA,85.0,4.58,8.29,3.219,348.3,20.48,3.011,0.0,,0.0,0.0,0.494
2025-04-19 06:00:00,PFA,84.8,7.089,7.839,3.455,348.6,22.08,3.241,0.0,,0.23,0.236,0.494
2025-04-19 07:00:00,PFA,87.9,8.89,7.358,2.022,337.0,18.3,1.922,0.0,,0.0,0.0,0.494
2025-04-19 08:00:00,PFA,86.8,10.57,7.098,2.771,347.7,19.99,2.692,0.0,,0.77,0.749,0.494
2025-04-19 09:00:00,PFA,88.2,10.88,6.894,1.917,341.0,20.23,1.958,0.0,,0.0,0.0,0.494
2025-04-19 10:00:00,PFA,92.9,13.84,6.248,1.728,329.6,20.95,1.842,0.0,,0.0,0.0,0.494
2025-04-19 11:00:00,PFA,92.4,12.98,6.378,2.484,346.8,16.48,2.334,0.0,,0.492,0.756,0.494
2025-04-19 12:00:00,PFA,88.4,13.05,6.804,2.58,349.4,20.83,2.316,0.0,,0.0,0.096,0.494
2025-04-19 13:00:00,PFA,87.7,14.6,7.013,1.894,344.7,31.46,1.813,0.0,,0.0,0.0,0.494
2025-04-19 14:00:00,PFA,87.5,39.88,7.599,1.71,46.78,69.99,1.708,0.0,,0.0,0.0,0.494
2025-04-19 15:00:00,PFA,85.1,95.4,8.12,1.934,103.5,34.89,1.832,0.0,,0.124,0.224,0.494
2025-04-19 16:00:00,PFA,79.78,119.7,8.44,1.7,76.6,35.7,1.592,0.0,,0.0,0.0,0.494
2025-04-19 17:00:00,PFA,72.54,382.7,9.76,1.64,58.92,39.82,1.785,0.0,,0.193,0.0,0.495
2025-04-19 18:00:00,PFA,69.94,453.0,10.78,1.935,128.7,23.42,2.287,0.0,,0.502,0.295,0.495
2025-04-19 19:00:00,PFA,66.54,470.7,12.0,0.946,122.4,18.91,1.378,0.0,,0.0,0.0,0.495
2025-04-19 20:00:00,PFA,62.96,428.1,12.93,0.494,144.3,20.76,1.037,0.0,,0.0,0.0,0.495
2025-04-19 21:00:00,PFA,73.31,232.7,11.57,0.515,284.0,29.25,0.678,0.0,,0.0,0.021,0.495
2025-04-19 22:00:00,PFA,91.8,61.85,8.75,1.398,316.7,11.93,1.396,0.0,,0.718,0.883,0.494
2025-04-19 23:00:00,PFA,93.6,43.78,8.41,1.598,317.7,19.09,1.543,0.0,,0.147,0.2,0.494
2025-04-20 00:00:00,PFA,92.1,12.24,8.74,1.917,324.5,18.91,1.745,0.0,,0.202,0.319,0.494
2025-04-20 01:00:00,PFA,89.3,5.31,9.05,1.329,343.1,22.67,1.514,0.0,,0.0,0.0,0.494
2025-04-20 02:00:00,PFA,94.3,3.803,7.892,1.546,336.4,15.73,1.706,0.0,,0.192,0.217,0.494
2025-04-20 03:00:00,PFA,95.2,13.26,7.5,1.197,339.0,35.67,1.504,0.0,,0.0,0.0,0.494
2025-04-20 04:00:00,PFA,95.3,11.7,7.377,1.288,336.0,29.59,1.416,0.0,,0.0,0.091,0.494
2025-04-20 05:00:00,PFA,96.5,8.86,6.837,1.348,327.0,13.98,1.653,0.0,,0.237,0.06,0.494
2025-04-20 06:00:00,PFA,96.2,7.174,7.088,1.289,340.6,31.01,1.522,0.0,,0.0,0.0,0.494
2025-04-20 07:00:00,PFA,94.8,5.579,7.303,0.927,332.2,39.75,1.243,0.0,,0.0,0.0,0.494
2025-04-20 08:00:00,PFA,96.3,4.851,7.078,0.774,342.0,47.38,1.03,0.0,,0.0,0.0,0.494
2025-04-20 09:00:00,PFA,95.9,4.698,7.372,0.941,356.5,60.49,1.046,0.0,,0.016,0.167,0.494
2025-04-20 10:00:00,PFA,95.1,4.332,7.5,1.453,346.1,65.45,1.581,0.0,,0.535,0.512,0.494
2025-04-20 11:00:00,PFA,96.3,3.782,7.143,0.831,327.2,15.83,1.209,0.0,,0.0,0.0,0.494
2025-04-20 12:00:00,PFA,96.8,3.905,7.305,0.664,342.8,30.65,0.907,0.0,,0.0,0.0,0.494
2025-04-20 13:00:00,PFA,97.3,5.156,7.472,0.501,339.6,45.94,0.707,0.6,,0.0,0.0,0.494
2025-04-20 14:00:00,PFA,97.8,17.73,7.71,0.825,72.75,70.84,1.111,0.3,,0.404,0.324,0.494
2025-04-20 15:00:00,PFA,97.8,28.84,7.951,1.568,100.4,64.77,1.645,1.3,,0.534,0.743,0.494
2025-04-20 16:00:00,PFA,98.1,34.77,8.09,0.861,41.89,81.8,0.979,3.0,,0.0,0.0,0.494
2025-04-20 17:00:00,PFA,97.8,38.11,8.48,0.411,266.6,52.82,0.788,4.1,,0.0,0.0,0.494
2025-04-20 18:00:00,PFA,98.4,33.49,8.78,0.541,105.5,63.64,0.935,4.9,,0.147,0.13,0.494
2025-04-20 19:00:00,PFA,98.6,33.58,8.98,0.572,302.3,61.13,0.857,5.4,,0.0,0.031,0.494
2025-04-20 20:00:00,PFA,98.9,26.58,9.33,0.683,343.3,66.51,0.825,2.0,,0.0,0.111,0.494
2025-04-20 21:00:00,PFA,98.0,24.59,10.04,1.025,316.7,58.81,1.118,0.5,,0.293,0.342,0.494
2025-04-20 22:00:00,PFA,97.5,26.9,10.15,1.639,335.9,68.19,1.634,0.7,,0.516,0.614,0.494
2025-04-20 23:00:00,PFA,98.3,8.33,9.69,0.913,353.3,57.95,1.031,1.7,,0.0,0.0,0.494
2025-04-21 00:00:00,PFA,98.4,6.536,10.59,1.413,315.4,85.9,1.497,0.6,,0.466,0.5,0.494
2025-04-21 01:00:00,PFA,97.2,6.613,11.58,2.839,191.1,47.58,2.419,0.3,,0.922,1.426,0.494
2025-04-21 02:00:00,PFA,95.6,7.209,11.47,2.049,185.7,69.53,1.929,0.6,,0.0,0.0,0.494
2025-04-21 03:00:00,PFA,95.3,6.117,11.06,1.502,203.7,65.97,1.585,0.4,,0.0,0.0,0.494
2025-04-21 04:00:00,PFA,93.0,3.73,10.69,1.346,10.97,93.7,1.476,0.0,,0.0,0.0,0.494
2025-04-21 05:00:00,PFA,90.3,2.78,10.16,1.538,321.4,62.37,1.564,0.0,,0.088,0.192,0.494
2025-04-21 06:00:00,PFA,92.9,4.883,9.53,2.17,324.8,29.97,1.981,0.0,,0.417,0.632,0.494
2025-04-21 07:00:00,PFA,90.6,5.407,9.62,1.292,347.5,64.59,1.372,0.0,,0.0,0.0,0.494
2025-04-21 08:00:00,PFA,93.1,4.855,9.36,1.679,328.5,30.83,1.603,0.0,,0.231,0.387,0.494
2025-04-21 09:00:00,PFA,93.9,4.368,8.88,1.982,316.7,19.13,1.73,0.0,,0.127,0.303,0.494
2025-04-21 10:00:00,PFA,90.7,4.177,8.71,2.222,324.8,19.5,2.098,0.0,,0.368,0.24,0.494
2025-04-21 11:00:00,PFA,95.4,2.201,8.14,1.489,323.3,26.32,1.461,0.0,,0.0,0.0,0.494
2025-04-21 12:00:00,PFA,95.0,2.226,7.949,2.441,319.7,20.61,2.082,0.0,,0.621,0.952,0.494
2025-04-21 13:00:00,PFA,90.6,5.621,8.04,2.908,317.7,23.62,2.416,0.0,,0.334,0.467,0.494
2025-04-21 14:00:00,PFA,88.0,32.07,7.813,3.661,326.1,15.02,3.198,0.0,,0.782,0.753,0.494
2025-04-21 15:00:00,PFA,83.0,147.4,8.54,3.216,346.5,37.43,3.091,0.0,,0.0,0.0,0.494
2025-04-21 16:00:00,PFA,77.89,355.0,11.07,0.485,136.0,33.85,0.929,0.0,,0.0,0.0,0.495
2025-04-21 17:00:00,PFA,76.63,445.9,11.63,0.306,190.7,21.42,0.553,0.0,,0.0,0.0,0.495
2025-04-21 18:00:00,PFA,72.77,474.8,12.62,0.198,207.7,15.82,0.344,0.0,,0.0,0.0,0.495
2025-04-21 19:00:00,PFA,70.47,369.2,12.54,0.172,157.6,31.55,0.448,0.0,,0.104,0.0,0.495
2025-04-21 20:00:00,PFA,63.47,408.6,13.86,0.315,205.7,35.68,0.715,0.0,,0.267,0.143,0.495
2025-04-21 21:00:00,PFA,79.64,172.2,10.79,1.118,281.7,28.78,1.258,0.0,,0.543,0.803,0.495
2025-04-21 22:00:00,PFA,85.8,96.4,10.62,0.999,299.8,50.99,1.265,0.0,,0.007,0.0,0.495
2025-04-21 23:00:00,PFA,90.4,42.56,10.51,1.459,317.6,21.71,1.588,0.0,,0.323,0.46,0.494
2025-04-22 00:00:00,PFA,83.9,0.979,9.79,3.685,341.0,14.05,3.651,0.0,,2.063,2.226,0.494
2025-04-22 01:00:00,PFA,81.5,0.847,8.87,4.169,346.9,20.63,3.947,0.0,,0.296,0.484,0.494
2025-04-22 02:00:00,PFA,81.8,2.007,8.29,2.861,342.8,19.05,2.804,0.0,,0.0,0.0,0.494
2025-04-22 03:00:00,PFA,86.1,9.19,7.454,2.781,345.8,30.75,2.641,0.0,,0.0,0.0,0.494
2025-04-22 04:00:00,PFA,88.9,20.17,6.795,2.484,342.5,21.07,2.433,0.0,,0.0,0.0,0.494
2025-04-22 05:00:00,PFA,87.0,23.95,6.938,2.225,341.6,20.01,2.216,0.0,,0.0,0.0,0.494
2025-04-22 06:00:00,PFA,92.4,22.6,6.279,2.058,340.7,16.85,2.107,0.0,,0.0,0.0,0.494
2025-04-22 07:00:00,PFA,91.2,18.59,6.567,1.679,347.8,24.63,1.686,0.0,,0.0,0.0,0.494
2025-04-22 08:00:00,PFA,89.9,15.0,6.762,1.466,353.6,23.49,1.464,0.0,,0.0,0.0,0.494
2025-04-22 09:00:00,PFA,88.6,13.97,6.956,1.997,356.4,26.89,1.823,0.0,,0.359,0.531,0.494
2025-04-22 10:00:00,PFA,90.1,12.81,6.822,1.753,347.1,27.74,1.773,0.0,,0.0,0.0,0.494
2025-04-22 11:00:00,PFA,90.7,11.52,6.978,1.467,350.4,33.46,1.573,0.7,,0.0,0.0,0.494
2025-04-22 12:00:00,PFA,94.9,11.5,6.7,1.427,349.7,30.23,1.43,2.8,,0.0,0.0,0.494
2025-04-22 13:00:00,PFA,96.5,11.5,6.709,3.86,113.9,57.62,3.743,1.1,,2.313,2.433,0.494
2025-04-22 14:00:00,PFA,96.2,16.34,6.984,5.17,119.5,11.01,4.934,0.9,,1.191,1.31,0.494
2025-04-22 15:00:00,PFA,96.0,32.5,7.114,2.089,98.6,40.22,2.139,0.7,,0.0,0.0,0.494
2025-04-22 16:00:00,PFA,94.8,65.43,7.34,1.462,73.91,49.36,1.505,0.2,,0.0,0.0,0.494
2025-04-22 17:00:00,PFA,94.0,82.4,7.717,2.152,101.2,28.42,2.034,0.2,,0.529,0.69,0.494
2025-04-22 18:00:00,PFA,95.5,116.6,7.997,1.57,118.8,16.64,1.852,0.2,,0.0,0.0,0.494
2025-04-22 19:00:00,PFA,97.5,63.93,7.797,1.845,124.1,10.03,2.183,0.3,,0.331,0.275,0.494
2025-04-22 20:00:00,PFA,98.0,67.82,8.11,0.135,122.6,19.23,0.538,0.1,,0.0,0.0,0.494
2025-04-22 21:00:00,PFA,97.9,41.64,8.23,0.401,136.3,61.63,0.722,0.0,,0.184,0.266,0.494
2025-04-22 22:00:00,PFA,98.4,29.35,8.84,0.421,318.0,44.36,0.435,0.3,,0.0,0.02,0.494
2025-04-22 23:00:00,PFA,98.8,13.55,9.77,0.793,346.8,54.6,0.997,0.0,,0.562,0.372,0.494
2025-04-23 00:00:00,PFA,98.9,9.19,10.49,0.608,345.1,51.66,1.077,0.5,,0.08,0.0,0.494
2025-04-23 01:00:00,PFA,99.0,7.563,11.05,1.206,72.52,80.0,1.532,0.2,,0.455,0.598,0.494
2025-04-23 02:00:00,PFA,97.4,7.603,11.96,1.393,138.6,67.07,1.855,0.1,,0.323,0.187,0.494
2025-04-23 03:00:00,PFA,95.0,6.626,11.7,1.19,155.3,93.1,1.68,0.3,,0.0,0.0,0.494
2025-04-23 04:00:00,PFA,92.4,3.824,11.47,1.251,44.44,71.94,1.615,0.0,,0.0,0.061,0.494
2025-04-23 05:00:00,PFA,88.9,3.411,11.45,1.352,13.81,69.45,1.664,0.0,,0.049,0.101,0.494
2025-04-23 06:00:00,PFA,88.3,5.124,11.33,1.223,1.206,72.82,1.536,0.0,,0.0,0.0,0.494
2025-04-23 07:00:00,PFA,89.9,5.075,10.91,0.747,43.38,68.63,1.174,0.2,,0.0,0.0,0.494
2025-04-23 08:00:00,PFA,93.5,4.627,10.28,0.573,348.8,60.82,1.001,0.1,,0.0,0.0,0.494
2025-04-23 09:00:00,PFA,95.1,3.953,9.6,1.324,317.1,27.1,1.362,0.0,,0.361,0.751,0.494
2025-04-23 10:00:00,PFA,91.4,5.757,9.34,2.423,327.2,21.37,2.22,0.0,,0.858,1.099,0.494
2025-04-23 11:00:00,PFA,90.7,2.965,8.71,3.253,330.9,13.56,2.974,0.0,,0.754,0.83,0.494
2025-04-23 12:00:00,PFA,88.9,4.12,8.24,4.338,338.1,16.3,4.079,0.0,,1.105,1.085,0.494
2025-04-23 13:00:00,PFA,88.2,4.993,8.06,4.188,341.0,15.16,3.973,0.0,,0.0,0.0,0.494
2025-04-23 14:00:00,PFA,86.6,33.62,8.35,3.231,349.2,20.97,3.067,0.0,,0.0,0.0,0.494
2025-04-23 15:00:00,PFA,85.2,98.9,9.39,1.558,2.878,31.39,1.56,0.0,,0.0,0.0,0.494
2025-04-23 16:00:00,PFA,82.9,300.9,11.52,0.561,177.4,31.5,0.822,0.0,,0.0,0.0,0.495
2025-04-23 17:00:00,PFA,82.6,261.2,11.47,2.676,204.9,48.63,1.403,0.0,,0.581,2.115,0.495
2025-04-23 18:00:00,PFA,79.28,293.2,11.84,3.556,225.3,20.22,1.679,0.0,,0.276,0.88,0.495
2025-04-23 19:00:00,PFA,81.9,225.9,12.2,3.583,222.9,17.07,1.236,0.0,,0.0,0.027,0.495
2025-04-23 20:00:00,PFA,83.2,242.3,12.55,3.33,213.1,10.41,1.447,0.0,,0.211,0.0,0.495
2025-04-23 21:00:00,PFA,81.8,159.8,12.56,3.672,223.9,13.68,1.404,0.0,,0.0,0.342,0.495
2025-04-23 22:00:00,PFA,86.2,61.76,11.19,1.83,236.3,34.52,1.211,0.0,,0.0,0.0,0.494
2025-04-23 23:00:00,PFA,90.3,21.07,10.71,0.887,313.2,48.16,1.139,0.0,,0.0,0.0,0.494
2025-04-24 00:00:00,PFA,93.8,1.696,9.95,1.436,309.7,27.29,1.472,0.0,,0.333,0.549,0.494
2025-04-24 01:00:00,PFA,90.4,2.548,10.03,2.815,336.0,18.25,2.676,0.0,,1.204,1.379,0.494
2025-04-24 02:00:00,PFA,89.6,2.576,10.0,2.187,328.5,21.32,2.165,0.0,,0.0,0.0,0.494
2025-04-24 03:00:00,PFA,87.2,2.017,9.83,3.476,338.5,18.2,3.422,0.0,,1.257,1.289,0.494
2025-04-24 04:00:00,PFA,84.8,0.223,9.3,4.17,340.7,15.56,4.019,0.0,,0.597,0.694,0.494
2025-04-24 05:00:00,PFA,84.2,0.185,9.02,3.494,340.2,17.67,3.385,0.0,,0.0,0.0,0.494
2025-04-24 06:00:00,PFA,83.6,1.73,9.12,3.793,346.3,17.92,3.594,0.0,,0.209,0.299,0.494
2025-04-24 07:00:00,PFA,82.7,2.645,9.39,4.51,337.1,15.18,4.365,0.0,,0.771,0.717,0.494
2025-04-24 08:00:00,PFA,82.7,2.934,9.64,3.281,347.7,24.33,3.121,0.0,,0.0,0.0,0.494
2025-04-24 09:00:00,PFA,83.0,3.001,9.79,3.157,340.5,21.89,3.027,0.0,,0.0,0.0,0.494
2025-04-24 10:00:00,PFA,85.0,2.454,9.67,2.705,332.6,24.91,2.503,0.0,,0.0,0.0,0.494
2025-04-24 11:00:00,PFA,85.5,2.276,9.63,2.607,333.6,17.9,2.489,0.0,,0.0,0.0,0.494
2025-04-24 12:00:00,PFA,85.3,2.677,9.61,3.239,344.5,17.48,3.125,0.0,,0.636,0.632,0.494
2025-04-24 13:00:00,PFA,86.5,2.947,9.33,2.462,329.6,22.86,2.359,0.0,,0.0,0.0,0.494
2025-04-24 14:00:00,PFA,90.0,33.15,8.68,2.719,327.6,20.25,2.537,0.0,,0.178,0.257,0.494
2025-04-24 15:00:00,PFA,88.7,95.3,9.89,1.002,323.5,82.2,0.987,0.0,,0.0,0.0,0.494
2025-04-24 16:00:00,PFA,89.5,109.2,10.46,0.562,187.7,57.1,0.86,0.0,,0.0,0.0,0.494
2025-04-24 17:00:00,PFA,90.3,69.13,10.65,0.863,330.5,53.93,1.135,0.0,,0.275,0.301,0.494
2025-04-24 18:00:00,PFA,85.3,40.32,11.33,1.06,279.1,58.55,1.3,0.0,,0.165,0.197,0.494
2025-04-24 19:00:00,PFA,86.2,63.04,11.49,0.946,36.79,79.05,1.189,0.0,,0.0,0.0,0.494
2025-04-24 20:00:00,PFA,89.4,41.28,11.35,0.726,312.4,44.17,0.921,0.7,,0.0,0.0,0.494
2025-04-24 21:00:00,PFA,95.6,27.29,10.71,0.512,326.3,43.67,0.534,1.7,,0.0,0.0,0.494
2025-04-24 22:00:00,PFA,96.9,15.35,10.32,0.337,124.3,47.32,0.669,2.0,,0.135,0.0,0.494
2025-04-24 23:00:00,PFA,97.9,6.62,9.86,2.44,79.9,85.5,2.358,0.9,,1.689,2.103,0.494
2025-04-25 00:00:00,PFA,96.2,2.435,9.69,2.38,60.64,46.06,2.097,0.4,,0.0,0.0,0.494
2025-04-25 01:00:00,PFA,92.1,2.692,9.69,2.567,70.67,58.7,2.615,0.6,,0.518,0.187,0.494
2025-04-25 02:00:00,PFA,94.4,3.09,9.4,1.403,34.05,63.57,1.562,1.7,,0.0,0.0,0.494
2025-04-25 03:00:00,PFA,95.6,3.272,8.73,2.178,268.0,65.86,1.909,5.6,,0.347,0.775,0.494
2025-04-25 04:00:00,PFA,94.1,5.603,7.676,2.552,185.8,80.3,2.319,4.6,,0.41,0.374,0.494
2025-04-25 05:00:00,PFA,91.9,16.96,5.962,2.962,209.8,95.8,2.735,7.7,,0.416,0.41,0.494
2025-04-25 06:00:00,PFA,93.8,16.22,4.726,3.606,286.5,86.0,2.655,3.5,,0.0,0.644,0.494
2025-04-25 07:00:00,PFA,90.3,16.31,5.481,1.918,2.062,90.2,2.076,1.0,,0.0,0.0,0.494
2025-04-25 08:00:00,PFA,93.3,14.99,6.213,1.572,137.6,72.73,1.955,0.1,,0.0,0.0,0.494
2025-04-25 09:00:00,PFA,94.6,13.4,6.295,1.188,332.7,63.9,1.322,0.0,,0.0,0.0,0.494
2025-04-25 10:00:00,PFA,90.2,12.65,6.723,1.179,359.3,74.29,1.311,0.0,,0.0,0.0,0.494
2025-04-25 11:00:00,PFA,93.5,11.72,5.999,1.723,323.1,25.85,1.598,0.0,,0.287,0.544,0.494
2025-04-25 12:00:00,PFA,92.9,12.17,6.121,2.156,330.1,19.99,2.043,0.0,,0.445,0.433,0.494
2025-04-25 13:00:00,PFA,89.1,12.64,6.342,1.742,329.8,19.37,1.784,0.0,,0.0,0.0,0.494
2025-04-25 14:00:00,PFA,90.6,28.79,6.253,1.835,328.9,26.44,1.749,0.0,,0.0,0.093,0.494
2025-04-25 15:00:00,PFA,90.8,57.28,6.676,1.019,337.4,44.63,1.146,0.0,,0.0,0.0,0.494
2025-04-25 16:00:00,PFA,90.4,82.2,7.373,0.862,348.1,59.71,1.033,0.5,,0.0,0.0,0.494
2025-04-25 17:00:00,PFA,91.1,85.7,7.317,1.22,355.4,73.5,1.295,1.8,,0.262,0.358,0.494
2025-04-25 18:00:00,PFA,87.9,189.2,8.03,1.044,317.9,60.46,1.306,0.2,,0.011,0.0,0.494
2025-04-25 19:00:00,PFA,83.2,154.4,8.8,1.393,340.2,53.19,1.564,0.3,,0.258,0.349,0.494
2025-04-25 20:00:00,PFA,77.63,237.9,8.2,3.4,340.6,66.96,2.988,0.5,,1.424,2.007,0.494
2025-04-25 21:00:00,PFA,86.2,104.1,7.855,2.272,148.9,90.4,2.332,0.3,,0.0,0.0,0.494
2025-04-25 22:00:00,PFA,85.4,46.73,7.05,2.95,280.8,97.7,2.337,0.3,,0.005,0.678,0.494
2025-04-25 23:00:00,PFA,86.9,19.11,6.97,1.857,31.5,74.88,2.045,0.3,,0.0,0.0,0.494
2025-04-26 00:00:00,PFA,76.87,7.699,7.485,2.099,2.988,79.66,2.272,0.0,,0.227,0.242,0.494
2025-04-26 01:00:00,PFA,68.88,8.078,8.02,2.65,2.923,60.55,2.41,0.0,,0.138,0.551,0.494
2025-04-26 02:00:00,PFA,72.62,6.165,7.817,2.997,358.0,42.12,2.765,0.3,,0.355,0.347,0.494
2025-04-26 03:00:00,PFA,80.9,5.953,6.947,2.459,337.5,46.32,2.328,0.4,,0.0,0.0,0.494
2025-04-26 04:00:00,PFA,86.8,5.933,6.538,1.849,315.1,57.97,1.724,0.3,,0.0,0.0,0.494
2025-04-26 05:00:00,PFA,87.4,5.335,6.85,1.613,321.1,81.8,1.727,0.2,,0.003,0.0,0.494
2025-04-26 06:00:00,PFA,87.4,5.816,7.247,1.567,328.6,63.45,1.704,0.2,,0.0,0.0,0.494
2025-04-26 07:00:00,PFA,90.1,5.683,7.41,1.54,288.1,67.06,1.642,0.1,,0.0,0.0,0.494
2025-04-26 08:00:00,PFA,88.4,5.79,8.03,2.658,289.1,48.66,2.198,0.3,,0.556,1.118,0.494
2025-04-26 09:00:00,PFA,94.7,6.773,8.21,2.07,309.6,81.7,1.884,1.8,,0.0,0.0,0.494
2025-04-26 10:00:00,PFA,95.0,6.905,8.76,1.261,338.5,67.39,1.424,0.9,,0.0,0.0,0.494
2025-04-26 11:00:00,PFA,86.0,6.615,10.62,2.576,25.42,66.51,2.626,0.4,,1.202,1.315,0.494
2025-04-26 12:00:00,PFA,82.4,6.072,11.14,3.208,65.67,60.77,3.361,0.7,,0.735,0.632,0.494
2025-04-26 13:00:00,PFA,77.8,8.64,11.06,2.34,74.05,100.0,2.7,0.2,,0.0,0.0,0.494
2025-04-26 14:00:00,PFA,73.56,30.41,10.71,2.462,351.7,64.54,2.565,0.0,,0.0,0.122,0.494
2025-04-26 15:00:00,PFA,70.86,68.98,10.54,2.141,16.87,89.0,2.441,0.0,,0.0,0.0,0.494
2025-04-26 16:00:00,PFA,64.53,211.2,11.13,2.141,60.54,80.1,2.441,0.0,,0.0,0.0,0.494
2025-04-26 17:00:00,PFA,66.21,179.0,11.12,2.851,179.1,50.06,2.891,0.0,,0.45,0.71,0.494
2025-04-26 18:00:00,PFA,69.35,141.1,10.93,1.815,122.4,78.22,2.021,0.3,,0.0,0.0,0.494
2025-04-26 19:00:00,PFA,87.5,67.95,9.19,1.634,287.2,91.8,1.787,2.9,,0.0,0.0,0.494
2025-04-26 20:00:00,PFA,89.7,66.4,9.22,1.785,54.14,68.2,1.996,0.9,,0.209,0.151,0.494
2025-04-26 21:00:00,PFA,86.8,51.31,9.31,1.595,165.3,82.7,1.981,3.8,,0.0,0.0,0.494
2025-04-26 22:00:00,PFA,87.0,26.24,8.99,2.034,129.8,82.9,2.498,1.6,,0.517,0.439,0.494
2025-04-26 23:00:00,PFA,84.2,16.78,9.51,2.053,54.37,60.37,2.263,0.0,,0.0,0.019,0.494
2025-04-27 00:00:00,PFA,77.28,5.456,9.47,1.945,17.63,75.37,2.105,0.0,,0.0,0.0,0.494
2025-04-27 01:00:00,PFA,80.6,3.605,9.06,1.767,337.2,46.79,1.812,0.0,,0.0,0.0,0.494
2025-04-27 02:00:00,PFA,86.9,3.841,8.63,1.735,323.3,44.07,1.73,0.0,,0.0,0.0,0.494
2025-04-27 03:00:00,PFA,86.0,2.947,8.81,1.432,330.6,80.4,1.533,0.0,,0.0,0.0,0.494
2025-04-27 04:00:00,PFA,86.7,3.74,8.83,1.877,301.4,32.37,1.831,0.0,,0.298,0.445,0.494
2025-04-27 05:00:00,PFA,88.1,3.326,9.07,1.855,332.4,33.47,1.864,0.4,,0.033,0.0,0.494
2025-04-27 06:00:00,PFA,93.1,3.179,8.72,1.534,313.9,25.7,1.527,1.0,,0.0,0.0,0.494
2025-04-27 07:00:00,PFA,97.0,2.508,8.37,1.21,314.1,35.33,1.346,0.6,,0.0,0.0,0.494
2025-04-27 08:00:00,PFA,97.6,2.249,8.44,0.581,340.2,45.9,0.85,0.6,,0.0,0.0,0.494
2025-04-27 09:00:00,PFA,98.2,2.593,8.65,0.784,332.9,44.88,1.088,0.7,,0.238,0.203,0.494
2025-04-27 10:00:00,PFA,98.3,2.63,8.81,1.33,346.4,42.2,1.455,0.5,,0.367,0.546,0.494
2025-04-27 11:00:00,PFA,95.3,2.574,9.34,1.493,327.6,35.72,1.483,1.0,,0.028,0.163,0.494
2025-04-27 12:00:00,PFA,97.0,2.904,9.16,0.995,334.7,40.39,1.252,0.3,,0.0,0.0,0.494
2025-04-27 13:00:00,PFA,96.2,3.422,9.45,1.206,357.1,41.3,1.409,0.0,,0.157,0.211,0.494
2025-04-27 14:00:00,PFA,96.8,11.11,9.31,0.993,352.7,40.42,1.382,0.0,,0.0,0.0,0.494
2025-04-27 15:00:00,PFA,96.4,25.58,9.82,0.889,68.59,59.6,1.198,0.3,,0.0,0.0,0.494
2025-04-27 16:00:00,PFA,96.3,52.79,10.1,0.754,71.94,67.27,1.203,0.1,,0.005,0.0,0.494
2025-04-27 17:00:00,PFA,95.7,74.49,10.54,0.362,50.1,49.59,0.759,0.0,,0.0,0.0,0.494
2025-04-27 18:00:00,PFA,94.9,163.9,10.91,2.248,162.9,40.96,2.494,0.1,,1.735,1.886,0.494
2025-04-27 19:00:00,PFA,92.1,137.6,11.5,1.801,194.4,35.99,1.693,0.0,,0.0,0.0,0.494
2025-04-27 20:00:00,PFA,93.8,124.1,11.36,1.473,154.6,45.5,1.807,0.4,,0.114,0.0,0.494
2025-04-27 21:00:00,PFA,94.1,101.3,11.65,0.605,86.8,68.84,1.011,0.0,,0.0,0.0,0.494
2025-04-27 22:00:00,PFA,92.8,65.8,11.68,0.704,95.9,56.69,1.17,0.0,,0.159,0.099,0.494
2025-04-27 23:00:00,PFA,93.7,20.28,11.3,0.627,353.5,48.43,0.923,0.0,,0.0,0.0,0.494
2025-04-28 00:00:00,PFA,95.4,4.308,10.61,0.911,343.2,52.24,1.168,0.0,,0.245,0.284,0.494
2025-04-28 01:00:00,PFA,96.8,4.377,10.2,0.946,340.5,33.84,1.194,0.0,,0.026,0.035,0.494
2025-04-28 02:00:00,PFA,97.6,3.609,10.01,0.693,345.1,40.69,1.077,0.0,,0.0,0.0,0.494
2025-04-28 03:00:00,PFA,97.5,3.846,10.06,0.842,328.6,62.19,1.232,0.1,,0.155,0.149,0.494
2025-04-28 04:00:00,PFA,96.2,3.138,10.14,0.862,333.4,34.37,1.16,0.0,,0.0,0.02,0.494
2025-04-28 05:00:00,PFA,97.7,3.319,9.7,0.642,328.4,30.08,0.96,0.1,,0.0,0.0,0.494
2025-04-28 06:00:00,PFA,97.6,2.353,9.83,1.254,341.8,25.55,1.381,0.1,,0.421,0.612,0.494
2025-04-28 07:00:00,PFA,96.7,0.851,9.63,0.953,334.1,29.84,1.184,0.1,,0.0,0.0,0.494
2025-04-28 08:00:00,PFA,96.5,1.053,9.53,1.138,332.9,30.12,1.349,0.0,,0.165,0.185,0.494
