ds,yhat,yhat_lower,yhat_upper
2024-11-13,7020.722789529883,4931.306940978383,9206.930510356535
2024-11-14,7138.175243985701,4944.729960535643,9331.709135669424
2024-11-15,7035.90765915588,4930.821468886837,9293.74233421651
2024-11-16,7193.484805833547,4991.742808499909,9335.342746827046
2024-11-17,7266.364624209085,5215.603900288394,9467.7975063254
2024-11-18,7331.3303396984265,5184.535323494146,9383.601852847858
2024-11-19,7000.08907760643,4716.539611216838,9255.789609474376
2024-11-20,7009.978420304897,4875.882623471066,9336.885331467598
2024-11-21,7127.43087476129,4840.834762909698,9220.273241930869
2024-11-22,7025.163289930813,4796.9621789410385,9223.786864183625
2024-11-23,7182.740436608882,4952.112502456862,9393.926119218413
2024-11-24,7255.620254984171,4983.772862561815,9544.932742194917
2024-11-25,7320.585970473247,5346.10880931952,9438.234446229035
2024-11-26,6989.344708381427,4799.768062724119,9055.536842543559
2024-11-27,6999.23405107994,4981.151372089828,9141.827024154603
2024-11-28,7116.68650553603,5090.236338467532,9084.036446586664
2024-11-29,7014.418920705747,4986.766495896409,9235.376869621707
2024-11-30,7171.996067383942,4926.566825228256,9339.85782321676
2024-12-01,7244.875885759324,4878.83395566258,9354.01027511341
2024-12-02,7309.841601248952,5144.1690947060415,9383.080850935234
2024-12-03,6978.600339156423,4794.488902289308,9194.369125339064
2024-12-04,6988.489681854499,4761.983934702848,9040.951250145843
2024-12-05,7105.942136311467,5028.563741677103,9254.563691594754
2024-12-06,7003.674551480993,4785.312097546424,9104.506921384866
2024-12-07,7161.251698159141,5114.9285210135795,9322.691194385972
2024-12-08,7234.131516533873,5050.934728912221,9457.842270424291
2024-12-09,7299.097232024029,5095.1652031029,9426.641970791472
2024-12-10,6967.855969931421,4802.332213479132,9004.306489474982
2024-12-11,6977.745312629966,4702.966968375455,9315.520169642125
2024-12-12,7095.197767086207,4821.142973474547,9191.36927502195
2024-12-13,6992.930182256119,4815.3773877781205,9175.289557116419
2024-12-14,7150.507328934339,4942.0638487515525,9296.98682589579
2024-12-15,7223.387147309091,4901.002788480043,9238.283140885012
